open,high,low,close,volume,marketCap,timestamp
0.0702247042,0.0724789503,0.0693582293,0.071453821,405800240.2,9479833048.3,"2023-01-02T00:00:00.000Z"
0.0714560751,0.0721968531,0.0697740089,0.0704680839,283398864.24,9349054553.49,"2023-01-03T00:00:00.000Z"
0.0704678844,0.0732499036,0.070309576,0.0732369473,343264144.56,9716401772.64,"2023-01-04T00:00:00.000Z"
0.0732329508,0.075026654,0.0714000699,0.0715496439,424927579.79,9492545947.87,"2023-01-05T00:00:00.000Z"
0.0715546468,0.0725697634,0.0703439457,0.0724696239,306914647.02,9614600393.96,"2023-01-06T00:00:00.000Z"
0.0724692884,0.0728438708,0.0718764845,0.0722223085,173703550.83,9581788862.96,"2023-01-07T00:00:00.000Z"
0.0722095356,0.0736118269,0.0715458044,0.073601153,246133445.09,9764721215.63,"2023-01-08T00:00:00.000Z"
0.0735916958,0.0792114449,0.0732581708,0.0757843318,853703837.15,10054365217.62,"2023-01-09T00:00:00.000Z"
0.0757694905,0.0777313519,0.0746898825,0.0777285551,492952309.08,10312306818.54,"2023-01-10T00:00:00.000Z"
0.0777338076,0.0781812404,0.0751780969,0.0781534228,394318759,10368674340.55,"2023-01-11T00:00:00.000Z"
0.0781367823,0.08071676,0.0769877133,0.080285736,706796193.85,10651569957.85,"2023-01-12T00:00:00.000Z"
0.0802839067,0.0849163024,0.0791835266,0.0844380287,575039277.45,11202457807.45,"2023-01-13T00:00:00.000Z"
0.0844393621,0.0918699542,0.0843622753,0.0873234851,1101070506.77,11585273513.92,"2023-01-14T00:00:00.000Z"
0.087333922,0.0876859077,0.083129706,0.0861309735,501123417.73,11427062081.16,"2023-01-15T00:00:00.000Z"
0.0861274607,0.0879039028,0.0823080004,0.0836359595,537067710.08,11096046663.49,"2023-01-16T00:00:00.000Z"
0.0836524551,0.0847203254,0.0827562049,0.0829817877,366437449.23,11009257200.43,"2023-01-17T00:00:00.000Z"
0.0829779882,0.0894584808,0.0801735858,0.0801907176,1094371446.65,10638963800.38,"2023-01-18T00:00:00.000Z"
0.0801711915,0.0820519922,0.0801319936,0.0816603553,337970684,10833941745.79,"2023-01-19T00:00:00.000Z"
0.0816492176,0.0867602735,0.0807665925,0.0864029967,444441989.26,11463151612.43,"2023-01-20T00:00:00.000Z"
0.0864082452,0.0887063087,0.0847611076,0.0847647575,716057147.51,11245805169.51,"2023-01-21T00:00:00.000Z"
0.0847712574,0.0928922219,0.0847712574,0.08830436,794717540.81,11715406937.73,"2023-01-22T00:00:00.000Z"
0.0883098146,0.0911497905,0.0873265874,0.0886054717,661273713.59,11755355649.46,"2023-01-23T00:00:00.000Z"
0.0885772388,0.0905917885,0.0836597534,0.083950257,559881330.66,11137744759.37,"2023-01-24T00:00:00.000Z"
0.0839657335,0.087880199,0.0824460663,0.0865939967,542521009.7,11488491727.73,"2023-01-25T00:00:00.000Z"
0.0865688357,0.0873580912,0.0855492542,0.0863734301,424196514.64,11459228981.56,"2023-01-26T00:00:00.000Z"
0.0863654265,0.0877457591,0.0845247446,0.0871233192,400056533.85,11558717347.22,"2023-01-27T00:00:00.000Z"
0.0871242282,0.0929689612,0.0871242282,0.0877879428,642333815.97,11646893473.73,"2023-01-28T00:00:00.000Z"
0.0877834479,0.0908586609,0.0875437262,0.090233307,458157342.38,11971321806.92,"2023-01-29T00:00:00.000Z"
0.0902213018,0.091837389,0.0853990146,0.0883369246,787132770.53,11719727298.04,"2023-01-30T00:00:00.000Z"
0.0883290046,0.0973345608,0.0883290046,0.0961673375,1542889215.67,12758594170.89,"2023-01-31T00:00:00.000Z"
0.0961567245,0.0965986398,0.08875215,0.094170923,1110308355.78,12493728323.09,"2023-02-01T00:00:00.000Z"
0.0941448941,0.0957527069,0.0909573047,0.0909788503,776556390.15,12070233606.33,"2023-02-02T00:00:00.000Z"
