open,high,low,close,volume,marketCap,timestamp
5.6227629962,5.7371747417,5.5678148138,5.6876273889,179768003.62,2889314545.5,"2023-01-02T00:00:00.000Z"
5.6878829167,5.7074827512,5.58521656,5.6220961922,182318186.7,2856024699.51,"2023-01-03T00:00:00.000Z"
5.6219428509,5.8370524741,5.6159590496,5.8040319549,205745250.16,2948448061.58,"2023-01-04T00:00:00.000Z"
5.8044050983,5.8078278983,5.6321172824,5.6478353071,166950331.13,2869100169.11,"2023-01-05T00:00:00.000Z"
5.6489245893,5.7179145423,5.5582070741,5.7108000895,166922602.21,2901086276.74,"2023-01-06T00:00:00.000Z"
5.7109346365,5.831509559,5.698311053,5.8291943824,140003552.1,2961230574.01,"2023-01-07T00:00:00.000Z"
5.8294209683,5.9338351975,5.7731653253,5.9331659206,149233597.41,3014048112.34,"2023-01-08T00:00:00.000Z"
5.9330327947,6.2353881754,5.9330327947,6.072278409,336692626.04,3084717252.35,"2023-01-09T00:00:00.000Z"
6.0714364947,6.2672629373,6.0108412034,6.1537032191,211548968.7,3126081053.5,"2023-01-10T00:00:00.000Z"
6.1540534083,6.2851857653,6.0309186513,6.2851857653,212708693.25,3192874183.05,"2023-01-11T00:00:00.000Z"
6.2840303543,6.3965095689,6.1530626326,6.3813315524,336590125.78,3241716240.09,"2023-01-12T00:00:00.000Z"
6.3819746806,6.6029219078,6.2827061636,6.6017794975,266139655.98,3353703789.69,"2023-01-13T00:00:00.000Z"
6.6011184404,7.0859873947,6.5983476312,6.8603223025,576671316.63,3485043526.96,"2023-01-14T00:00:00.000Z"
6.8612327454,6.902146134,6.622989309,6.6939565624,392031355.86,3400529735.94,"2023-01-15T00:00:00.000Z"
6.6938417514,6.9258975646,6.4769396732,6.6668646108,395021461.36,3386767025.32,"2023-01-16T00:00:00.000Z"
6.6675093784,6.9492170258,6.6056241712,6.8204423062,368037967.7,3464784490.05,"2023-01-17T00:00:00.000Z"
6.8189829068,6.9672525128,6.3433774401,6.3500732849,443456872.41,3225837041.09,"2023-01-18T00:00:00.000Z"
6.3496877381,6.5278831425,6.3360286138,6.5139416302,218670715.01,3309082155.66,"2023-01-19T00:00:00.000Z"
6.5136286002,6.9512157558,6.4318860872,6.9506968037,258845709.86,3530953770.91,"2023-01-20T00:00:00.000Z"
6.951276934,7.0938250913,6.8682159348,6.8703312137,372198329.79,3490128053.56,"2023-01-21T00:00:00.000Z"
6.871549129,7.2177844058,6.8251839757,6.9851290085,397275394.06,3548445329.94,"2023-01-22T00:00:00.000Z"
6.9848956995,7.2030096721,6.952612856,7.0261743179,382722729.85,3569296345.9,"2023-01-23T00:00:00.000Z"
7.0242790257,7.1815346426,6.6414087975,6.6593123048,314688181.39,3382930454.07,"2023-01-24T00:00:00.000Z"
6.6601147483,7.0687058877,6.550490389,6.9603633982,340184049.6,3535864400.62,"2023-01-25T00:00:00.000Z"
6.9595516476,7.2531581848,6.858987054,7.1741725467,383773795.22,3644479441.77,"2023-01-26T00:00:00.000Z"
7.1740192974,7.4733166319,6.999092518,7.3712702989,409716316.53,3744605094.02,"2023-01-27T00:00:00.000Z"
7.371504045,7.4831554673,7.1496316402,7.2075731196,247360343.76,3661446931.79,"2023-01-28T00:00:00.000Z"
7.207568151,7.4495731471,7.1650312505,7.3877182084,311604961.25,3752960631.57,"2023-01-29T00:00:00.000Z"
7.3876101194,7.4187310979,6.8287482994,6.9062917489,308344396.83,3508396004.38,"2023-01-30T00:00:00.000Z"
6.9071648421,7.0589649154,6.8852905831,6.9523081874,219036836.39,3531772353.76,"2023-01-31T00:00:00.000Z"
6.9515729818,7.2561828545,6.7065711469,7.216624437,312466638.55,3666045000.75,"2023-02-01T00:00:00.000Z"
7.2154109118,7.4659966453,7.1014333782,7.1021397444,336269815.05,3607886780.33,"2023-02-02T00:00:00.000Z"
7.1020887674,7.3204897846,7.0391960947,7.2906228259,276486581.42,3703636180.13,"2023-02-03T00:00:00.000Z"
7.2905077727,7.3411490413,7.1477630306,7.238031352,211742391.95,3676919712.93,"2023-02-04T00:00:00.000Z"
7.2382177284,7.2470612272,6.9075257019,6.9846163233,227421225.86,3548184885.86,"2023-02-05T00:00:00.000Z"
6.9856232044,7.0447097864,6.8013887218,6.8321681809,216553529.98,3470741234.05,"2023-02-06T00:00:00.000Z"
