open,high,low,close,volume,marketCap,timestamp
1.8071609879,1.816881649,1.7216580348,1.7411436507,52729126.25,609400277.759,"2020-01-02T00:00:00.000Z"
1.7409657567,1.8265344854,1.7125783084,1.809708317,61298048.38,633397910.964,"2020-01-03T00:00:00.000Z"
1.8097347575,1.8511123644,1.7897416964,1.8401333889,49108149.81,644046686.122,"2020-01-04T00:00:00.000Z"
1.8388787916,1.8552292841,1.8036817234,1.8077867977,55235942.37,632725379.188,"2020-01-05T00:00:00.000Z"
1.8083250827,1.9387681401,1.8079844343,1.9374655307,80941179.02,678112935.7485,"2020-01-06T00:00:00.000Z"
1.9348361357,2.1257855785,1.905076902,2.114097744,140921324.48,739934210.3825,"2020-01-07T00:00:00.000Z"
2.1131187132,2.3344332489,2.1081734041,2.1836057775,192821111.34,764262022.1145,"2020-01-08T00:00:00.000Z"
2.182257818,2.2326946889,2.1145856137,2.1860488423,109938412.5,765117094.812,"2020-01-09T00:00:00.000Z"
2.1891268019,2.2586442053,2.1618450524,2.2239593434,109888553.54,778385770.1795,"2020-01-10T00:00:00.000Z"
2.224939906,2.3349220472,2.2216160969,2.2832469803,107902217.21,799136443.091,"2020-01-11T00:00:00.000Z"
2.2827677712,2.310690386,2.2265653455,2.2451929475,87342007.54,785817531.6355,"2020-01-12T00:00:00.000Z"
2.2438915927,2.244438664,2.1634537859,2.1924532691,78803227.07,767358644.1815,"2020-01-13T00:00:00.000Z"
2.1920667146,2.4506967169,2.181481056,2.3899265034,135612258.17,836474276.19,"2020-01-14T00:00:00.000Z"
2.3835076948,2.5679139767,2.361016539,2.404977261,149371800.02,841742041.35,"2020-01-15T00:00:00.000Z"
2.407821794,2.5002608157,2.2978217382,2.4844785849,143515775.61,869567504.7255,"2020-01-16T00:00:00.000Z"
2.4849089169,2.8369416093,2.4656064919,2.7241090729,257924220.93,953438175.522,"2020-01-17T00:00:00.000Z"
2.7181010631,2.788574793,2.6038044094,2.7741050607,167529444.09,970936771.2485,"2020-01-18T00:00:00.000Z"
2.7764072261,2.8369928861,2.5574628079,2.6189508103,175287789.26,916632783.605,"2020-01-19T00:00:00.000Z"
2.6216312554,2.7387331343,2.5528703559,2.6972986414,149645625.81,944054524.49,"2020-01-20T00:00:00.000Z"
2.696922314,2.7357861654,2.58494916,2.6735503258,118493953.53,935742614.0335,"2020-01-21T00:00:00.000Z"
2.6780334856,2.687734415,2.6257617384,2.6455817375,97214235.51,925953608.125,"2020-01-22T00:00:00.000Z"
2.6462608075,2.6488252953,2.4366184588,2.4621087667,128284126.32,861738068.3345,"2020-01-23T00:00:00.000Z"
2.4654511743,2.5299084533,2.3748258741,2.5043896083,121390826.52,876536362.905,"2020-01-24T00:00:00.000Z"
2.5048438713,2.5116534681,2.4289172452,2.4565258417,96793337.45,859784044.588,"2020-01-25T00:00:00.000Z"
2.4568801053,2.5728044736,2.4373366145,2.5715816634,101906614.89,900053582.1935,"2020-01-26T00:00:00.000Z"
2.5720039161,2.6767074336,2.5720039161,2.6096519932,125100879.21,913378197.6235,"2020-01-27T00:00:00.000Z"
2.6108638711,2.668193267,2.5965400385,2.6553386484,130829515.96,929368526.9505,"2020-01-28T00:00:00.000Z"
2.655609975,2.8147209658,2.6463171738,2.7853242246,166469456.78,974863478.6205,"2020-01-29T00:00:00.000Z"
2.7824046799,2.9399840917,2.7243349567,2.9129881227,189044589,1019545842.9555,"2020-01-30T00:00:00.000Z"
2.9175349197,2.9175349197,2.7820673981,2.823791372,132881058.78,988326980.1825,"2020-01-31T00:00:00.000Z"
2.8248516774,2.8733701522,2.7554188795,2.8389532,121185567.04,993633620.007,"2020-02-01T00:00:00.000Z"
2.8397300718,2.8926932367,2.7382111068,2.8325814298,135278751.38,991403500.4195,"2020-02-02T00:00:00.000Z"
2.8315112085,2.8629688855,2.7577740516,2.7746590697,128902317.39,971130674.3775,"2020-02-03T00:00:00.000Z"
2.7746774475,2.8009102663,2.6864890899,2.7411205854,134721883.77,959392204.904,"2020-02-04T00:00:00.000Z"
2.7400723068,2.8745555898,2.7307011074,2.8456288434,157306879.31,995970095.1795,"2020-02-05T00:00:00.000Z"
2.8452501203,2.9297056323,2.8094117609,2.8846818954,165611491.95,1009638663.39,"2020-02-06T00:00:00.000Z"
2.8841609853,3.3531016425,2.8831686816,3.3085317955,380527539.18,1157986128.4145,"2020-02-07T00:00:00.000Z"
3.2996075101,3.4542682035,3.1472582438,3.4144573715,305697105.82,1195060080.039,"2020-02-08T00:00:00.000Z"
3.4129761223,3.4783768479,3.2716084449,3.4773128748,227524199.01,1217059506.18,"2020-02-09T00:00:00.000Z"
3.4836744392,3.4849948865,3.2932564075,3.4114841836,232733529.27,1194019464.2565,"2020-02-10T00:00:00.000Z"
3.4108350094,3.9755586708,3.3579994009,3.9755586708,388126745.68,1391445534.7835,"2020-02-11T00:00:00.000Z"
3.9752010491,4.1944235812,3.8685556523,4.0251191077,455111359.13,1408791687.6845,"2020-02-12T00:00:00.000Z"
4.0172921071,4.0915652936,3.7681610931,3.874434597,336049071.32,1356052108.9605,"2020-02-13T00:00:00.000Z"
3.8751077068,4.4727064339,3.8108561222,4.4143732911,416798318.74,1545030651.878,"2020-02-14T00:00:00.000Z"
4.4143732911,4.6073842796,4.1114073487,4.3046606809,498446605.78,1506631238.3255,"2020-02-15T00:00:00.000Z"
4.3120320936,4.8309790958,4.1456880984,4.5041714056,640799698.71,1576459991.9705,"2020-02-16T00:00:00.000Z"
4.489746559,4.5494482212,3.882564214,4.2970086591,529297130.89,1503953030.6745,"2020-02-17T00:00:00.000Z"
4.2967990222,4.5926811749,4.158082039,4.5437965485,431990468.51,1590328791.982,"2020-02-18T00:00:00.000Z"
4.5471243841,4.8209000179,4.3574004965,4.4013259004,415141905.03,1540464065.147,"2020-02-19T00:00:00.000Z"
4.3982899789,4.4655225309,4.1285832656,4.271368677,404800385.7,1494979036.9325,"2020-02-20T00:00:00.000Z"
4.2700175609,4.4841460273,4.2117285999,4.2920582535,339638604.43,1502220388.732,"2020-02-21T00:00:00.000Z"
4.294082617,4.3358109765,4.0697078219,4.1029372117,303556868.71,1436028024.102,"2020-02-22T00:00:00.000Z"
