open,high,low,close,volume,marketCap,timestamp
0.01781203,0.01960007,0.01733072,0.01904306,17374970.16447894,91635684.4519083,"2021-01-02T00:00:00.000Z"
0.01905264,0.02056994,0.01891,0.01997515,17908525.55534216,96120900.28940505,"2021-01-03T00:00:00.000Z"
0.02000032,0.02483135,0.01976319,0.02461427,44212481.11129534,118444470.97678043,"2021-01-04T00:00:00.000Z"
0.02467505,0.02702517,0.02368035,0.02446734,58583191.96472118,118067498.83622171,"2021-01-05T00:00:00.000Z"
0.02446755,0.03653215,0.02401363,0.03513488,153415534.29218456,170773578.47064242,"2021-01-06T00:00:00.000Z"
0.03531164,0.03939897,0.03215517,0.03299935,105163770.60432005,160393811.03839678,"2021-01-07T00:00:00.000Z"
0.03300905,0.03456901,0.02790716,0.03173899,61246035.96049423,154267830.46337286,"2021-01-08T00:00:00.000Z"
0.03169678,0.03469512,0.03093229,0.03351304,79019168.09561372,162890617.00570655,"2021-01-09T00:00:00.000Z"
0.03358152,0.03451445,0.02791882,0.03041079,52646300.1956875,147926102.2112702,"2021-01-10T00:00:00.000Z"
0.03038803,0.03038803,0.02308543,0.02612352,38494930.16030023,127071714.60906109,"2021-01-11T00:00:00.000Z"
0.02606791,0.02842573,0.02517317,0.02608995,24813161.47454176,126908435.37439401,"2021-01-12T00:00:00.000Z"
0.02608377,0.03059362,0.02485828,0.03007013,30383230.20233912,146269043.38116643,"2021-01-13T00:00:00.000Z"
0.03006897,0.03291029,0.02919362,0.03283134,34026775.97237302,159700310.7959011,"2021-01-14T00:00:00.000Z"
0.03278041,0.03546752,0.02948546,0.03401425,50937164.92564046,165454318.59880915,"2021-01-15T00:00:00.000Z"
0.03406215,0.03631496,0.03207722,0.03276798,38716031.33464734,159392111.93768734,"2021-01-16T00:00:00.000Z"
0.03279512,0.03478685,0.03086308,0.03401999,34064949.53793877,165482226.99586627,"2021-01-17T00:00:00.000Z"
0.03403582,0.03770368,0.03360578,0.03605333,38764373.39696625,175372934.1382037,"2021-01-18T00:00:00.000Z"
0.03605411,0.03619593,0.03220504,0.0325139,33655720.65138196,158156228.03416842,"2021-01-19T00:00:00.000Z"
0.03244999,0.0347101,0.03041012,0.03453349,39296519.93607621,167980018.02659068,"2021-01-20T00:00:00.000Z"
0.03454711,0.03493541,0.02835719,0.02860443,33989576.16775928,139139498.50983387,"2021-01-21T00:00:00.000Z"
0.02859579,0.0329405,0.02648229,0.03129824,34193735.88399789,152242888.5979537,"2021-01-22T00:00:00.000Z"
0.03125982,0.03505383,0.03083764,0.03397485,52887164.74014705,165262629.20090175,"2021-01-23T00:00:00.000Z"
0.0339992,0.03518607,0.03253204,0.03317671,33074049.28091048,161380307.0210042,"2021-01-24T00:00:00.000Z"
0.03317633,0.03683748,0.03295431,0.03297828,35904208.49905811,160862488.2326583,"2021-01-25T00:00:00.000Z"
0.03290843,0.04476168,0.03193883,0.04336049,191626218.80457735,211505131.057931,"2021-01-26T00:00:00.000Z"
0.04335082,0.04804334,0.03761349,0.04207156,161467929.39670533,205217942.49659696,"2021-01-27T00:00:00.000Z"
0.04206364,0.0446476,0.03868422,0.03889192,86132322.76,189708187.03,"2021-01-28T00:00:00.000Z"
0.03849222,0.04280576,0.03752781,0.0402772,93560701.32,196465386.67,"2021-01-29T00:00:00.000Z"
0.04029042,0.04642039,0.03919783,0.03992491,82468479.91,194746963.22,"2021-01-30T00:00:00.000Z"
0.03995405,0.04022954,0.03625596,0.03827936,41501675.89,186720249.99,"2021-01-31T00:00:00.000Z"
0.03827846,0.04109041,0.03638579,0.04087726,47374906.81,199392348.58,"2021-02-01T00:00:00.000Z"
0.04082553,0.04130648,0.0393299,0.04108349,32237670.57,200398316.04,"2021-02-02T00:00:00.000Z"
0.04107633,0.04424215,0.03986683,0.04383639,42381027.92,213826473.7,"2021-02-03T00:00:00.000Z"
0.04381117,0.04915385,0.03965167,0.04734745,80798809.13,230952850.05,"2021-02-04T00:00:00.000Z"
0.0473696,0.05611129,0.04614626,0.05476713,109264089.66,271252337.48,"2021-02-05T00:00:00.000Z"
0.0547394,0.0553477,0.04687676,0.05240562,84137240.31,259556187.56,"2021-02-06T00:00:00.000Z"
0.05249247,0.06802212,0.04834208,0.06764239,153001298.87,335021323.79,"2021-02-07T00:00:00.000Z"
0.06727499,0.07976336,0.06138232,0.07126767,239087929.55,352976719.94,"2021-02-08T00:00:00.000Z"
0.07131328,0.10707096,0.06958837,0.09886833,333193199.14,489678094.69,"2021-02-09T00:00:00.000Z"
0.09889726,0.14367785,0.09728139,0.11701563,738971373.03,579558630.41,"2021-02-10T00:00:00.000Z"
0.11671062,0.13729588,0.11349043,0.12361144,315764485.29,612226522.96,"2021-02-11T00:00:00.000Z"
0.12338414,0.12821005,0.11483868,0.12123293,210036619.79,602090894.56,"2021-02-12T00:00:00.000Z"
0.12113726,0.12573324,0.10712812,0.11165011,180338763.27,554498808.44,"2021-02-13T00:00:00.000Z"
