open,high,low,close,volume,marketCap,timestamp
0.0149419878,0.0157590394,0.0144409751,0.0146508635,36726566.7154454,37346430.9638674,"2020-01-02T00:00:00.000Z"
0.014693972,0.0154269904,0.0142968196,0.0151939593,23635828.9829899,38730833.5114116,"2020-01-03T00:00:00.000Z"
0.0151696391,0.0155234839,0.0148650951,0.0149614305,16448622.9217034,38138095.6371904,"2020-01-04T00:00:00.000Z"
0.0149540094,0.0152781281,0.0148371901,0.0149140517,13314380.8926619,38017322.465694,"2020-01-05T00:00:00.000Z"
0.0149082852,0.0159241953,0.0148781984,0.0155867215,24130444.9581857,39732021.2584228,"2020-01-06T00:00:00.000Z"
0.0155867215,0.0157214256,0.0148379262,0.0150997473,25141592.8154174,38490678.0607619,"2020-01-07T00:00:00.000Z"
0.0150997473,0.0153523016,0.0147729516,0.0150064312,24660100.8756892,38252806.6971582,"2020-01-08T00:00:00.000Z"
0.015024947,0.0150999451,0.0145671898,0.0146993173,14855481.8148712,37469944.4773869,"2020-01-09T00:00:00.000Z"
0.0146913563,0.0149070082,0.0143436528,0.0148532165,15724196.7976502,37862247.8802951,"2020-01-10T00:00:00.000Z"
0.0148634234,0.0150554812,0.0147290247,0.014815613,12990600.2340386,37766392.9444519,"2020-01-11T00:00:00.000Z"
0.0147982883,0.0152192644,0.014719351,0.0150092513,10920841.1905616,38259995.3222359,"2020-01-12T00:00:00.000Z"
0.0149887649,0.0156755302,0.0148216495,0.0155314648,15333430.0639525,39591166.8072096,"2020-01-13T00:00:00.000Z"
0.0155052223,0.0161136976,0.0152899305,0.0157307607,32733770.9540146,40099190.6703452,"2020-01-14T00:00:00.000Z"
0.015698876,0.0169110339,0.0154637407,0.016367671,30583889.0956988,41722735.2070626,"2020-01-15T00:00:00.000Z"
0.0163805042,0.0164567156,0.0154567021,0.0160774087,23967013.0371595,40982829.0748333,"2020-01-16T00:00:00.000Z"
0.0160643774,0.019168312,0.0157638862,0.0188181775,74983325.9709678,47969307.0381006,"2020-01-17T00:00:00.000Z"
0.0188160201,0.0188160201,0.0173910158,0.0175193368,30810285.8462302,44658439.8043793,"2020-01-18T00:00:00.000Z"
0.0175193368,0.0178067074,0.0162117102,0.0163970821,26192438.2854934,41797706.7575634,"2020-01-19T00:00:00.000Z"
0.0163969125,0.0172177942,0.0160928963,0.0168989281,18390346.1545808,43076959.5273255,"2020-01-20T00:00:00.000Z"
0.0168656223,0.0174231263,0.0167227413,0.0171607245,22567495.7483296,43744303.2753088,"2020-01-21T00:00:00.000Z"
0.0171562445,0.017227841,0.0167906143,0.0170866559,14042892.4467735,43555495.3666293,"2020-01-22T00:00:00.000Z"
0.0170948346,0.0171302933,0.0157730199,0.0159410858,15727692.8026503,40635329.3324862,"2020-01-23T00:00:00.000Z"
0.0159493738,0.0164507881,0.0154196378,0.0162539849,14358461.1860376,41432938.5085046,"2020-01-24T00:00:00.000Z"
0.0162775013,0.0163975235,0.0157815863,0.0160657705,11838666.9074628,40953162.3039284,"2020-01-25T00:00:00.000Z"
0.016063144,0.0166172069,0.0160006534,0.0164569449,10939593.3145134,42105154.1659692,"2020-01-26T00:00:00.000Z"
0.0164743492,0.0173288444,0.0164743492,0.0169099579,19771870.8830744,43264189.6282564,"2020-01-27T00:00:00.000Z"
0.0169134276,0.0172924059,0.0166046791,0.0172555504,21017695.6377086,44148389.3901155,"2020-01-28T00:00:00.000Z"
0.0172331072,0.0172344474,0.0168068864,0.0171099852,16464099.0510286,43775960.1256179,"2020-01-29T00:00:00.000Z"
0.017105584,0.0186999917,0.0169021833,0.0186447941,34829353.2837478,47702774.5469964,"2020-01-30T00:00:00.000Z"
0.0186339521,0.0188379355,0.0177619577,0.0179281289,24882813.5977048,45869183.8762916,"2020-01-31T00:00:00.000Z"
0.0179013815,0.0183919293,0.0178373497,0.0183313192,12571644.8439445,46900747.6165642,"2020-02-01T00:00:00.000Z"
0.0183012512,0.0196239638,0.0178972893,0.019115308,27285210.8958765,48906586.0765511,"2020-02-02T00:00:00.000Z"
0.019115308,0.0223991746,0.0189366974,0.0220862506,69986876.9886958,56507753.4899385,"2020-02-03T00:00:00.000Z"
0.021891682,0.0226525491,0.0204368958,0.0211286803,65746890.5191441,54057806.5133196,"2020-02-04T00:00:00.000Z"
0.0211179884,0.0222105803,0.0208772282,0.0214331858,50893900.6215407,54836884.8374831,"2020-02-05T00:00:00.000Z"
0.0215295257,0.0247475842,0.0215295257,0.0244591065,80219495.2890187,62578714.0377583,"2020-02-06T00:00:00.000Z"
0.0244709929,0.0250906646,0.0229623538,0.0229623538,60132162.3906366,58749266.729079,"2020-02-07T00:00:00.000Z"
0.0229666784,0.0229702582,0.0203433931,0.0211551458,73345084.8102965,54125518.4782563,"2020-02-08T00:00:00.000Z"
0.0211588998,0.0222949457,0.0207598618,0.021919883,44126145.9233942,56082101.3242636,"2020-02-09T00:00:00.000Z"
0.0219291162,0.0223911257,0.0206439501,0.0216083376,43310445.3449206,55285011.349065,"2020-02-10T00:00:00.000Z"
0.0216045314,0.022822725,0.0209540551,0.0227983978,36836244.287239,58329784.8379197,"2020-02-11T00:00:00.000Z"
0.0228099315,0.0245536453,0.0226644359,0.022897937,61283566.9440784,58584456.1643582,"2020-02-12T00:00:00.000Z"
0.022897937,0.0237337467,0.0219771876,0.0222524532,44859271.2922209,56932983.5398595,"2020-02-13T00:00:00.000Z"
0.0222500762,0.0237183383,0.0222447588,0.0232488291,43149177.63365,59482214.96135,"2020-02-14T00:00:00.000Z"
0.0232488291,0.0236462069,0.0207025057,0.0208316772,47041367.0709639,53297922.8270539,"2020-02-15T00:00:00.000Z"
0.020870665,0.0217519924,0.0189262298,0.0201599692,47564820.5652179,51579355.5784612,"2020-02-16T00:00:00.000Z"
0.0201318536,0.0201878548,0.0189150706,0.0200557243,37740365.28854,51312644.6377767,"2020-02-17T00:00:00.000Z"
0.0200430497,0.0218499332,0.0198151243,0.0215261252,40429685.6707944,55074670.6372603,"2020-02-18T00:00:00.000Z"
0.0215200967,0.021917454,0.0206794235,0.0207132372,26419186.0030673,52994893.8178101,"2020-02-19T00:00:00.000Z"
0.0207044604,0.0207908628,0.0193600133,0.0206956198,24361840.8241827,52949819.6416245,"2020-02-20T00:00:00.000Z"
0.0207097325,0.0217896425,0.0205285653,0.0207634621,33743349.8827886,53123394.2164221,"2020-02-21T00:00:00.000Z"
0.0207487071,0.0211338365,0.0203977559,0.0207959211,16368174.640495,53206440.7116159,"2020-02-22T00:00:00.000Z"
0.0208253647,0.0228708521,0.0207871939,0.0222985079,33721284.59316,57050814.6339821,"2020-02-23T00:00:00.000Z"
0.0222776606,0.022293841,0.0203252271,0.0207295558,29405344.3096068,53036645.0472743,"2020-02-24T00:00:00.000Z"
0.0207367418,0.0207775155,0.0187928471,0.0191275304,32126050.367627,48937856.991541,"2020-02-25T00:00:00.000Z"
0.0191314613,0.0193812923,0.0170511847,0.0183821808,36736950.323345,47030877.2976994,"2020-02-26T00:00:00.000Z"
0.0183033685,0.0198636499,0.0176284369,0.0196049089,34225312.3797103,50159231.7303973,"2020-02-27T00:00:00.000Z"
0.0195917018,0.0202555302,0.0181371544,0.0200270407,36051258.7461634,51239257.4843943,"2020-02-28T00:00:00.000Z"
0.0199920133,0.0211965324,0.0198871799,0.0203408894,33626111.7001935,52042240.406125,"2020-02-29T00:00:00.000Z"
0.0203350465,0.0209950076,0.0189383441,0.0194507082,30575269.9705476,49764708.671831,"2020-03-01T00:00:00.000Z"
0.0194514843,0.0215612759,0.0190513436,0.0212320541,32571593.8771535,54322288.6362888,"2020-03-02T00:00:00.000Z"
0.0212318915,0.0240062404,0.0205475943,0.0234755469,54365941.0596906,60062273.3630401,"2020-03-03T00:00:00.000Z"
0.0234627227,0.0271876745,0.0234627227,0.0250797311,99055705.1599327,69182530.8018545,"2020-03-04T00:00:00.000Z"
0.0251392762,0.0280479928,0.0250398764,0.0264285853,80669085.0933632,72903349.8499583,"2020-03-05T00:00:00.000Z"
0.0264824077,0.0264844335,0.024387349,0.0248442147,55758789.7506789,68532857.9575819,"2020-03-06T00:00:00.000Z"
0.0248717767,0.0290879643,0.0248717767,0.0268266578,89476134.1672885,74001434.4745654,"2020-03-07T00:00:00.000Z"
0.0268266578,0.0268266578,0.0214380311,0.0214925071,70312185.2768303,59287160.0123193,"2020-03-08T00:00:00.000Z"
0.0213874234,0.0225540667,0.0188612061,0.0204426004,80722217.0493366,56390988.4444849,"2020-03-09T00:00:00.000Z"
0.0205328983,0.0223395818,0.0199953404,0.0206182644,64735866.2527192,56875558.288394,"2020-03-10T00:00:00.000Z"
0.0206120214,0.0214823195,0.0177095554,0.0189573678,69073090.0091761,52293968.8985393,"2020-03-11T00:00:00.000Z"
0.018951507,0.0191123751,0.00928283914827,0.00928283914827,54098105.1882626,25606746.0070479,"2020-03-12T00:00:00.000Z"
0.00933157547657,0.0117638607,0.00701076706604,0.010745114,52858946.5564235,29640436.5490086,"2020-03-13T00:00:00.000Z"
0.0107874699,0.0113619815,0.00974354570973,0.0098720666694,21143752.8713886,27232132.2959776,"2020-03-14T00:00:00.000Z"
0.0098720666694,0.0111169863,0.00946490812888,0.00992583470581,21441210.7306703,27380451.6226036,"2020-03-15T00:00:00.000Z"
0.00990161513379,0.00993304151421,0.00718813693317,0.00809570123674,25883801.0603633,22332021.702302,"2020-03-16T00:00:00.000Z"
0.00810945604924,0.00967885563007,0.00803373628274,0.00908894672982,23719850.5213824,25071893.0560661,"2020-03-17T00:00:00.000Z"
0.00905983306627,0.00905983306627,0.00822706734207,0.00886373394212,21128019.7541063,24450642.7510613,"2020-03-18T00:00:00.000Z"
0.00886373394212,0.011771438,0.00886223335109,0.0112579775,35490951.1820336,31055172.5018245,"2020-03-19T00:00:00.000Z"
0.0112399922,0.0125746665,0.00991109825843,0.0108322972,33321866.291818,29880931.6329492,"2020-03-20T00:00:00.000Z"
0.0108322972,0.0120820184,0.0102872506,0.0111870016,22645061.8822667,30859385.2837787,"2020-03-21T00:00:00.000Z"
0.0112040347,0.0115896689,0.0100027349,0.0100569649,15151043.8647383,27742174.8299294,"2020-03-22T00:00:00.000Z"
0.0100569649,0.0111342565,0.00989282253234,0.0111164461,17378987.8895115,30664757.4160067,"2020-03-23T00:00:00.000Z"
0.0110888293,0.0117493856,0.0109184056,0.0112832989,17474118.8199303,31125021.6329231,"2020-03-24T00:00:00.000Z"
0.0112755245,0.0115099171,0.0108773542,0.0114448603,14043689.5922346,31570689.2499289,"2020-03-25T00:00:00.000Z"
